company,subgroup,spec_id,base,window,direction,normalizer,peerset,weighting,rank_pct
CO-10,G2,60,headcount,mean3,level,percentile,subgroup,env_led,68.4211
CO-10,G2,60,headcount,mean3,level,percentile,subgroup,social_led,68.4211
CO-10,G2,60,headcount,mean3,level,percentile,subgroup,finance_led,68.4211
CO-10,G2,61,headcount,mean3,level,percentile,sector,equal,73.6842
CO-10,G2,61,headcount,mean3,level,percentile,sector,env_led,68.4211
CO-10,G2,61,headcount,mean3,level,percentile,sector,social_led,73.6842
CO-10,G2,61,headcount,mean3,level,percentile,sector,finance_led,84.2105
CO-10,G2,62,headcount,mean3,level,winsor_minmax,subgroup,equal,73.6842
CO-10,G2,62,headcount,mean3,level,winsor_minmax,subgroup,env_led,73.6842
CO-10,G2,62,headcount,mean3,level,winsor_minmax,subgroup,social_led,68.4211
CO-10,G2,62,headcount,mean3,level,winsor_minmax,subgroup,finance_led,78.9474
CO-10,G2,63,headcount,mean3,level,winsor_minmax,sector,equal,73.6842
CO-10,G2,63,headcount,mean3,level,winsor_minmax,sector,env_led,68.4211
CO-10,G2,63,headcount,mean3,level,winsor_minmax,sector,social_led,68.4211
CO-10,G2,63,headcount,mean3,level,winsor_minmax,sector,finance_led,94.7368
CO-10,G2,64,headcount,mean3,level,log_minmax,subgroup,equal,68.4211
CO-10,G2,64,headcount,mean3,level,log_minmax,subgroup,env_led,68.4211
CO-10,G2,64,headcount,mean3,level,log_minmax,subgroup,social_led,68.4211
CO-10,G2,64,headcount,mean3,level,log_minmax,subgroup,finance_led,68.4211
CO-10,G2,65,headcount,mean3,level,log_minmax,sector,equal,68.4211
CO-10,G2,65,headcount,mean3,level,log_minmax,sector,env_led,68.4211
CO-10,G2,65,headcount,mean3,level,log_minmax,sector,social_led,68.4211
CO-10,G2,65,headcount,mean3,level,log_minmax,sector,finance_led,63.1579
CO-10,G2,66,headcount,mean3,change,percentile,subgroup,equal,57.8947
CO-10,G2,66,headcount,mean3,change,percentile,subgroup,env_led,57.8947
CO-10,G2,66,headcount,mean3,change,percentile,subgroup,social_led,68.4211
CO-10,G2,66,headcount,mean3,change,percentile,subgroup,finance_led,57.8947
CO-10,G2,67,headcount,mean3,change,percentile,sector,equal,63.1579
CO-10,G2,67,headcount,mean3,change,percentile,sector,env_led,63.1579
CO-10,G2,67,headcount,mean3,change,percentile,sector,social_led,73.6842
CO-10,G2,67,headcount,mean3,change,percentile,sector,finance_led,63.1579
CO-10,G2,68,headcount,mean3,change,winsor_minmax,subgroup,equal,57.8947
CO-10,G2,68,headcount,mean3,change,winsor_minmax,subgroup,env_led,57.8947
CO-10,G2,68,headcount,mean3,change,winsor_minmax,subgroup,social_led,63.1579
CO-10,G2,68,headcount,mean3,change,winsor_minmax,subgroup,finance_led,63.1579
CO-10,G2,69,headcount,mean3,change,winsor_minmax,sector,equal,63.1579
CO-10,G2,69,headcount,mean3,change,winsor_minmax,sector,env_led,57.8947
CO-10,G2,69,headcount,mean3,change,winsor_minmax,sector,social_led,68.4211
CO-10,G2,69,headcount,mean3,change,winsor_minmax,sector,finance_led,52.6316
CO-10,G2,70,headcount,mean3,change,log_minmax,subgroup,equal,36.8421
CO-10,G2,70,headcount,mean3,change,log_minmax,subgroup,env_led,57.8947
CO-10,G2,70,headcount,mean3,change,log_minmax,subgroup,social_led,57.8947
CO-10,G2,70,headcount,mean3,change,log_minmax,subgroup,finance_led,36.8421
CO-10,G2,71,headcount,mean3,change,log_minmax,sector,equal,57.8947
CO-10,G2,71,headcount,mean3,change,log_minmax,sector,env_led,52.6316
CO-10,G2,71,headcount,mean3,change,log_minmax,sector,social_led,68.4211
CO-10,G2,71,headcount,mean3,change,log_minmax,sector,finance_led,47.3684
CO-11,G3,0,revenue,latest,level,percentile,subgroup,equal,31.5789
CO-11,G3,0,revenue,latest,level,percentile,subgroup,env_led,26.3158
CO-11,G3,0,revenue,latest,level,percentile,subgroup,social_led,21.0526
CO-11,G3,0,revenue,latest,level,percentile,subgroup,finance_led,57.8947
CO-11,G3,1,revenue,latest,level,percentile,sector,equal,15.7895
CO-11,G3,1,revenue,latest,level,percentile,sector,env_led,15.7895
CO-11,G3,1,revenue,latest,level,percentile,sector,social_led,15.7895
CO-11,G3,1,revenue,latest,level,percentile,sector,finance_led,10.5263
CO-11,G3,2,revenue,latest,level,winsor_minmax,subgroup,equal,26.3158
CO-11,G3,2,revenue,latest,level,winsor_minmax,subgroup,env_led,21.0526
CO-11,G3,2,revenue,latest,level,winsor_minmax,subgroup,social_led,21.0526
CO-11,G3,2,revenue,latest,level,winsor_minmax,subgroup,finance_led,36.8421
CO-11,G3,3,revenue,latest,level,winsor_minmax,sector,equal,15.7895
CO-11,G3,3,revenue,latest,level,winsor_minmax,sector,env_led,15.7895
CO-11,G3,3,revenue,latest,level,winsor_minmax,sector,social_led,15.7895
CO-11,G3,3,revenue,latest,level,winsor_minmax,sector,finance_led,15.7895
CO-11,G3,4,revenue,latest,level,log_minmax,subgroup,equal,42.1053
CO-11,G3,4,revenue,latest,level,log_minmax,subgroup,env_led,31.5789
CO-11,G3,4,revenue,latest,level,log_minmax,subgroup,social_led,31.5789
CO-11,G3,4,revenue,latest,level,log_minmax,subgroup,finance_led,68.4211
CO-11,G3,5,revenue,latest,level,log_minmax,sector,equal,15.7895
CO-11,G3,5,revenue,latest,level,log_minmax,sector,env_led,21.0526
CO-11,G3,5,revenue,latest,level,log_minmax,sector,social_led,10.5263
CO-11,G3,5,revenue,latest,level,log_minmax,sector,finance_led,10.5263
CO-11,G3,6,revenue,latest,change,percentile,subgroup,equal,31.5789
CO-11,G3,6,revenue,latest,change,percentile,subgroup,env_led,31.5789
CO-11,G3,6,revenue,latest,change,percentile,subgroup,social_led,31.5789
CO-11,G3,6,revenue,latest,change,percentile,subgroup,finance_led,36.8421
CO-11,G3,7,revenue,latest,change,percentile,sector,equal,5.2632
CO-11,G3,7,revenue,latest,change,percentile,sector,env_led,10.5263
CO-11,G3,7,revenue,latest,change,percentile,sector,social_led,5.2632
CO-11,G3,7,revenue,latest,change,percentile,sector,finance_led,10.5263
CO-11,G3,8,revenue,latest,change,winsor_minmax,subgroup,equal,26.3158
CO-11,G3,8,revenue,latest,change,winsor_minmax,subgroup,env_led,31.5789
CO-11,G3,8,revenue,latest,change,winsor_minmax,subgroup,social_led,26.3158
CO-11,G3,8,revenue,latest,change,winsor_minmax,subgroup,finance_led,31.5789
CO-11,G3,9,revenue,latest,change,winsor_minmax,sector,equal,5.2632
CO-11,G3,9,revenue,latest,change,winsor_minmax,sector,env_led,10.5263
CO-11,G3,9,revenue,latest,change,winsor_minmax,sector,social_led,10.5263
CO-11,G3,9,revenue,latest,change,winsor_minmax,sector,finance_led,5.2632
CO-11,G3,10,revenue,latest,change,log_minmax,subgroup,equal,47.3684
CO-11,G3,10,revenue,latest,change,log_minmax,subgroup,env_led,57.8947
CO-11,G3,10,revenue,latest,change,log_minmax,subgroup,social_led,36.8421
CO-11,G3,10,revenue,latest,change,log_minmax,subgroup,finance_led,63.1579
CO-11,G3,11,revenue,latest,change,log_minmax,sector,equal,52.6316
CO-11,G3,11,revenue,latest,change,log_minmax,sector,env_led,42.1053
CO-11,G3,11,revenue,latest,change,log_minmax,sector,social_led,42.1053
CO-11,G3,11,revenue,latest,change,log_minmax,sector,finance_led,63.1579
CO-11,G3,12,revenue,mean3,level,percentile,subgroup,equal,21.0526
CO-11,G3,12,revenue,mean3,level,percentile,subgroup,env_led,21.0526
CO-11,G3,12,revenue,mean3,level,percentile,subgroup,social_led,21.0526
CO-11,G3,12,revenue,mean3,level,percentile,subgroup,finance_led,42.1053
CO-11,G3,13,revenue,mean3,level,percentile,sector,equal,15.7895
CO-11,G3,13,revenue,mean3,level,percentile,sector,env_led,15.7895
CO-11,G3,13,revenue,mean3,level,percentile,sector,social_led,15.7895
CO-11,G3,13,revenue,mean3,level,percentile,sector,finance_led,26.3158
CO-11,G3,14,revenue,mean3,level,winsor_minmax,subgroup,equal,26.3158
CO-11,G3,14,revenue,mean3,level,winsor_minmax,subgroup,env_led,21.0526
CO-11,G3,14,revenue,mean3,level,winsor_minmax,subgroup,social_led,21.0526
CO-11,G3,14,revenue,mean3,level,winsor_minmax,subgroup,finance_led,36.8421
CO-11,G3,15,revenue,mean3,level,winsor_minmax,sector,equal,21.0526
CO-11,G3,15,revenue,mean3,level,winsor_minmax,sector,env_led,15.7895
CO-11,G3,15,revenue,mean3,level,winsor_minmax,sector,social_led,15.7895
CO-11,G3,15,revenue,mean3,level,winsor_minmax,sector,finance_led,31.5789
CO-11,G3,16,revenue,mean3,level,log_minmax,subgroup,equal,42.1053
CO-11,G3,16,revenue,mean3,level,log_minmax,subgroup,env_led,26.3158
CO-11,G3,16,revenue,mean3,level,log_minmax,subgroup,social_led,31.5789
CO-11,G3,16,revenue,mean3,level,log_minmax,subgroup,finance_led,52.6316
CO-11,G3,17,revenue,mean3,level,log_minmax,sector,equal,15.7895
CO-11,G3,17,revenue,mean3,level,log_minmax,sector,env_led,21.0526
CO-11,G3,17,revenue,mean3,level,log_minmax,sector,social_led,21.0526
CO-11,G3,17,revenue,mean3,level,log_minmax,sector,finance_led,15.7895
CO-11,G3,18,revenue,mean3,change,percentile,subgroup,equal,26.3158
CO-11,G3,18,revenue,mean3,change,percentile,subgroup,env_led,26.3158
CO-11,G3,18,revenue,mean3,change,percentile,subgroup,social_led,26.3158
CO-11,G3,18,revenue,mean3,change,percentile,subgroup,finance_led,36.8421
CO-11,G3,19,revenue,mean3,change,percentile,sector,equal,15.7895
CO-11,G3,19,revenue,mean3,change,percentile,sector,env_led,15.7895
CO-11,G3,19,revenue,mean3,change,percentile,sector,social_led,15.7895
CO-11,G3,19,revenue,mean3,change,percentile,sector,finance_led,15.7895
CO-11,G3,20,revenue,mean3,change,winsor_minmax,subgroup,equal,26.3158
CO-11,G3,20,revenue,mean3,change,winsor_minmax,subgroup,env_led,21.0526
CO-11,G3,20,revenue,mean3,change,winsor_minmax,subgroup,social_led,26.3158
CO-11,G3,20,revenue,mean3,change,winsor_minmax,subgroup,finance_led,36.8421
CO-11,G3,21,revenue,mean3,change,winsor_minmax,sector,equal,15.7895
CO-11,G3,21,revenue,mean3,change,winsor_minmax,sector,env_led,15.7895
CO-11,G3,21,revenue,mean3,change,winsor_minmax,sector,social_led,10.5263
CO-11,G3,21,revenue,mean3,change,winsor_minmax,sector,finance_led,15.7895
CO-11,G3,22,revenue,mean3,change,log_minmax,subgroup,equal,36.8421
CO-11,G3,22,revenue,mean3,change,log_minmax,subgroup,env_led,31.5789
CO-11,G3,22,revenue,mean3,change,log_minmax,subgroup,social_led,42.1053
CO-11,G3,22,revenue,mean3,change,log_minmax,subgroup,finance_led,47.3684
CO-11,G3,23,revenue,mean3,change,log_minmax,sector,equal,21.0526
CO-11,G3,23,revenue,mean3,change,log_minmax,sector,env_led,5.2632
CO-11,G3,23,revenue,mean3,change,log_minmax,sector,social_led,15.7895
CO-11,G3,23,revenue,mean3,change,log_minmax,sector,finance_led,47.3684
CO-11,G3,24,volume,latest,level,percentile,subgroup,equal,21.0526
CO-11,G3,24,volume,latest,level,percentile,subgroup,env_led,15.7895
CO-11,G3,24,volume,latest,level,percentile,subgroup,social_led,36.8421
CO-11,G3,24,volume,latest,level,percentile,subgroup,finance_led,47.3684
CO-11,G3,25,volume,latest,level,percentile,sector,equal,15.7895
CO-11,G3,25,volume,latest,level,percentile,sector,env_led,15.7895
CO-11,G3,25,volume,latest,level,percentile,sector,social_led,21.0526
CO-11,G3,25,volume,latest,level,percentile,sector,finance_led,10.5263
CO-11,G3,26,volume,latest,level,winsor_minmax,subgroup,equal,21.0526
CO-11,G3,26,volume,latest,level,winsor_minmax,subgroup,env_led,15.7895
CO-11,G3,26,volume,latest,level,winsor_minmax,subgroup,social_led,26.3158
CO-11,G3,26,volume,latest,level,winsor_minmax,subgroup,finance_led,36.8421
CO-11,G3,27,volume,latest,level,winsor_minmax,sector,equal,10.5263
CO-11,G3,27,volume,latest,level,winsor_minmax,sector,env_led,10.5263
CO-11,G3,27,volume,latest,level,winsor_minmax,sector,social_led,15.7895
CO-11,G3,27,volume,latest,level,winsor_minmax,sector,finance_led,5.2632
CO-11,G3,28,volume,latest,level,log_minmax,subgroup,equal,36.8421
CO-11,G3,28,volume,latest,level,log_minmax,subgroup,env_led,21.0526
CO-11,G3,28,volume,latest,level,log_minmax,subgroup,social_led,42.1053
CO-11,G3,28,volume,latest,level,log_minmax,subgroup,finance_led,63.1579
CO-11,G3,29,volume,latest,level,log_minmax,sector,equal,10.5263
CO-11,G3,29,volume,latest,level,log_minmax,sector,env_led,21.0526
CO-11,G3,29,volume,latest,level,log_minmax,sector,social_led,10.5263
CO-11,G3,29,volume,latest,level,log_minmax,sector,finance_led,15.7895
CO-11,G3,30,volume,latest,change,percentile,subgroup,equal,31.5789
CO-11,G3,30,volume,latest,change,percentile,subgroup,env_led,31.5789
CO-11,G3,30,volume,latest,change,percentile,subgroup,social_led,31.5789
CO-11,G3,30,volume,latest,change,percentile,subgroup,finance_led,26.3158
CO-11,G3,31,volume,latest,change,percentile,sector,equal,5.2632
CO-11,G3,31,volume,latest,change,percentile,sector,env_led,5.2632
CO-11,G3,31,volume,latest,change,percentile,sector,social_led,10.5263
CO-11,G3,31,volume,latest,change,percentile,sector,finance_led,0.0
CO-11,G3,32,volume,latest,change,winsor_minmax,subgroup,equal,42.1053
CO-11,G3,32,volume,latest,change,winsor_minmax,subgroup,env_led,31.5789
CO-11,G3,32,volume,latest,change,winsor_minmax,subgroup,social_led,52.6316
CO-11,G3,32,volume,latest,change,winsor_minmax,subgroup,finance_led,31.5789
CO-11,G3,33,volume,latest,change,winsor_minmax,sector,equal,5.2632
CO-11,G3,33,volume,latest,change,winsor_minmax,sector,env_led,10.5263
CO-11,G3,33,volume,latest,change,winsor_minmax,sector,social_led,10.5263
CO-11,G3,33,volume,latest,change,winsor_minmax,sector,finance_led,5.2632
CO-11,G3,34,volume,latest,change,log_minmax,subgroup,equal,57.8947
CO-11,G3,34,volume,latest,change,log_minmax,subgroup,env_led,63.1579
CO-11,G3,34,volume,latest,change,log_minmax,subgroup,social_led,63.1579
CO-11,G3,34,volume,latest,change,log_minmax,subgroup,finance_led,57.8947
CO-11,G3,35,volume,latest,change,log_minmax,sector,equal,36.8421
CO-11,G3,35,volume,latest,change,log_minmax,sector,env_led,21.0526
CO-11,G3,35,volume,latest,change,log_minmax,sector,social_led,26.3158
CO-11,G3,35,volume,latest,change,log_minmax,sector,finance_led,42.1053
CO-11,G3,36,volume,mean3,level,percentile,subgroup,equal,21.0526
CO-11,G3,36,volume,mean3,level,percentile,subgroup,env_led,15.7895
CO-11,G3,36,volume,mean3,level,percentile,subgroup,social_led,36.8421
CO-11,G3,36,volume,mean3,level,percentile,subgroup,finance_led,63.1579
CO-11,G3,37,volume,mean3,level,percentile,sector,equal,15.7895
CO-11,G3,37,volume,mean3,level,percentile,sector,env_led,10.5263
CO-11,G3,37,volume,mean3,level,percentile,sector,social_led,21.0526
CO-11,G3,37,volume,mean3,level,percentile,sector,finance_led,21.0526
CO-11,G3,38,volume,mean3,level,winsor_minmax,subgroup,equal,31.5789
CO-11,G3,38,volume,mean3,level,winsor_minmax,subgroup,env_led,15.7895
CO-11,G3,38,volume,mean3,level,winsor_minmax,subgroup,social_led,31.5789
CO-11,G3,38,volume,mean3,level,winsor_minmax,subgroup,finance_led,36.8421
CO-11,G3,39,volume,mean3,level,winsor_minmax,sector,equal,10.5263
CO-11,G3,39,volume,mean3,level,winsor_minmax,sector,env_led,10.5263
CO-11,G3,39,volume,mean3,level,winsor_minmax,sector,social_led,21.0526
CO-11,G3,39,volume,mean3,level,winsor_minmax,sector,finance_led,15.7895
CO-11,G3,40,volume,mean3,level,log_minmax,subgroup,equal,42.1053
CO-11,G3,40,volume,mean3,level,log_minmax,subgroup,env_led,15.7895
CO-11,G3,40,volume,mean3,level,log_minmax,subgroup,social_led,42.1053
CO-11,G3,40,volume,mean3,level,log_minmax,subgroup,finance_led,68.4211
CO-11,G3,41,volume,mean3,level,log_minmax,sector,equal,5.2632
CO-11,G3,41,volume,mean3,level,log_minmax,sector,env_led,10.5263
CO-11,G3,41,volume,mean3,level,log_minmax,sector,social_led,26.3158
CO-11,G3,41,volume,mean3,level,log_minmax,sector,finance_led,5.2632
CO-11,G3,42,volume,mean3,change,percentile,subgroup,equal,26.3158
CO-11,G3,42,volume,mean3,change,percentile,subgroup,env_led,26.3158
CO-11,G3,42,volume,mean3,change,percentile,subgroup,social_led,26.3158
CO-11,G3,42,volume,mean3,change,percentile,subgroup,finance_led,31.5789
CO-11,G3,43,volume,mean3,change,percentile,sector,equal,15.7895
CO-11,G3,43,volume,mean3,change,percentile,sector,env_led,15.7895
CO-11,G3,43,volume,mean3,change,percentile,sector,social_led,15.7895
CO-11,G3,43,volume,mean3,change,percentile,sector,finance_led,21.0526
CO-11,G3,44,volume,mean3,change,winsor_minmax,subgroup,equal,31.5789
CO-11,G3,44,volume,mean3,change,winsor_minmax,subgroup,env_led,21.0526
CO-11,G3,44,volume,mean3,change,winsor_minmax,subgroup,social_led,26.3158
CO-11,G3,44,volume,mean3,change,winsor_minmax,subgroup,finance_led,47.3684
CO-11,G3,45,volume,mean3,change,winsor_minmax,sector,equal,15.7895
CO-11,G3,45,volume,mean3,change,winsor_minmax,sector,env_led,15.7895
CO-11,G3,45,volume,mean3,change,winsor_minmax,sector,social_led,15.7895
CO-11,G3,45,volume,mean3,change,winsor_minmax,sector,finance_led,15.7895
CO-11,G3,46,volume,mean3,change,log_minmax,subgroup,equal,47.3684
CO-11,G3,46,volume,mean3,change,log_minmax,subgroup,env_led,36.8421
CO-11,G3,46,volume,mean3,change,log_minmax,subgroup,social_led,63.1579
CO-11,G3,46,volume,mean3,change,log_minmax,subgroup,finance_led,47.3684
CO-11,G3,47,volume,mean3,change,log_minmax,sector,equal,21.0526
CO-11,G3,47,volume,mean3,change,log_minmax,sector,env_led,5.2632
CO-11,G3,47,volume,mean3,change,log_minmax,sector,social_led,15.7895
CO-11,G3,47,volume,mean3,change,log_minmax,sector,finance_led,52.6316
CO-11,G3,48,headcount,latest,level,percentile,subgroup,equal,31.5789
CO-11,G3,48,headcount,latest,level,percentile,subgroup,env_led,10.5263
CO-11,G3,48,headcount,latest,level,percentile,subgroup,social_led,36.8421
CO-11,G3,48,headcount,latest,level,percentile,subgroup,finance_led,52.6316
CO-11,G3,49,headcount,latest,level,percentile,sector,equal,10.5263
CO-11,G3,49,headcount,latest,level,percentile,sector,env_led,10.5263
CO-11,G3,49,headcount,latest,level,percentile,sector,social_led,15.7895
CO-11,G3,49,headcount,latest,level,percentile,sector,finance_led,15.7895
CO-11,G3,50,headcount,latest,level,winsor_minmax,subgroup,equal,21.0526
CO-11,G3,50,headcount,latest,level,winsor_minmax,subgroup,env_led,10.5263
CO-11,G3,50,headcount,latest,level,winsor_minmax,subgroup,social_led,26.3158
CO-11,G3,50,headcount,latest,level,winsor_minmax,subgroup,finance_led,26.3158
CO-11,G3,51,headcount,latest,level,winsor_minmax,sector,equal,10.5263
CO-11,G3,51,headcount,latest,level,winsor_minmax,sector,env_led,10.5263
CO-11,G3,51,headcount,latest,level,winsor_minmax,sector,social_led,10.5263
CO-11,G3,51,headcount,latest,level,winsor_minmax,sector,finance_led,5.2632
CO-11,G3,52,headcount,latest,level,log_minmax,subgroup,equal,31.5789
CO-11,G3,52,headcount,latest,level,log_minmax,subgroup,env_led,15.7895
CO-11,G3,52,headcount,latest,level,log_minmax,subgroup,social_led,36.8421
CO-11,G3,52,headcount,latest,level,log_minmax,subgroup,finance_led,63.1579
CO-11,G3,53,headcount,latest,level,log_minmax,sector,equal,5.2632
CO-11,G3,53,headcount,latest,level,log_minmax,sector,env_led,10.5263
CO-11,G3,53,headcount,latest,level,log_minmax,sector,social_led,5.2632
CO-11,G3,53,headcount,latest,level,log_minmax,sector,finance_led,5.2632
CO-11,G3,54,headcount,latest,change,percentile,subgroup,equal,31.5789
CO-11,G3,54,headcount,latest,change,percentile,subgroup,env_led,31.5789
CO-11,G3,54,headcount,latest,change,percentile,subgroup,social_led,31.5789
CO-11,G3,54,headcount,latest,change,percentile,subgroup,finance_led,21.0526
CO-11,G3,55,headcount,latest,change,percentile,sector,equal,5.2632
CO-11,G3,55,headcount,latest,change,percentile,sector,env_led,15.7895
CO-11,G3,55,headcount,latest,change,percentile,sector,social_led,10.5263
CO-11,G3,55,headcount,latest,change,percentile,sector,finance_led,5.2632
CO-11,G3,56,headcount,latest,change,winsor_minmax,subgroup,equal,36.8421
CO-11,G3,56,headcount,latest,change,winsor_minmax,subgroup,env_led,31.5789
CO-11,G3,56,headcount,latest,change,winsor_minmax,subgroup,social_led,42.1053
CO-11,G3,56,headcount,latest,change,winsor_minmax,subgroup,finance_led,21.0526
CO-11,G3,57,headcount,latest,change,winsor_minmax,sector,equal,5.2632
CO-11,G3,57,headcount,latest,change,winsor_minmax,sector,env_led,10.5263
CO-11,G3,57,headcount,latest,change,winsor_minmax,sector,social_led,10.5263
CO-11,G3,57,headcount,latest,change,winsor_minmax,sector,finance_led,5.2632
CO-11,G3,58,headcount,latest,change,log_minmax,subgroup,equal,52.6316
CO-11,G3,58,headcount,latest,change,log_minmax,subgroup,env_led,57.8947
CO-11,G3,58,headcount,latest,change,log_minmax,subgroup,social_led,57.8947
CO-11,G3,58,headcount,latest,change,log_minmax,subgroup,finance_led,47.3684
CO-11,G3,59,headcount,latest,change,log_minmax,sector,equal,47.3684
CO-11,G3,59,headcount,latest,change,log_minmax,sector,env_led,31.5789
CO-11,G3,59,headcount,latest,change,log_minmax,sector,social_led,31.5789
CO-11,G3,59,headcount,latest,change,log_minmax,sector,finance_led,57.8947
CO-11,G3,60,headcount,mean3,level,percentile,subgroup,equal,10.5263
CO-11,G3,60,headcount,mean3,level,percentile,subgroup,env_led,10.5263
CO-11,G3,60,headcount,mean3,level,percentile,subgroup,social_led,31.5789
CO-11,G3,60,headcount,mean3,level,percentile,subgroup,finance_led,31.5789
CO-11,G3,61,headcount,mean3,level,percentile,sector,equal,10.5263
CO-11,G3,61,headcount,mean3,level,percentile,sector,env_led,10.5263
CO-11,G3,61,headcount,mean3,level,percentile,sector,social_led,10.5263
CO-11,G3,61,headcount,mean3,level,percentile,sector,finance_led,15.7895
CO-11,G3,62,headcount,mean3,level,winsor_minmax,subgroup,equal,15.7895
CO-11,G3,62,headcount,mean3,level,winsor_minmax,subgroup,env_led,10.5263
CO-11,G3,62,headcount,mean3,level,winsor_minmax,subgroup,social_led,26.3158
CO-11,G3,62,headcount,mean3,level,winsor_minmax,subgroup,finance_led,31.5789
CO-11,G3,63,headcount,mean3,level,winsor_minmax,sector,equal,10.5263
CO-11,G3,63,headcount,mean3,level,winsor_minmax,sector,env_led,10.5263
CO-11,G3,63,headcount,mean3,level,winsor_minmax,sector,social_led,10.5263
CO-11,G3,63,headcount,mean3,level,winsor_minmax,sector,finance_led,10.5263
CO-11,G3,64,headcount,mean3,level,log_minmax,subgroup,equal,26.3158
CO-11,G3,64,headcount,mean3,level,log_minmax,subgroup,env_led,10.5263
CO-11,G3,64,headcount,mean3,level,log_minmax,subgroup,social_led,36.8421
CO-11,G3,64,headcount,mean3,level,log_minmax,subgroup,finance_led,42.1053
CO-11,G3,65,headcount,mean3,level,log_minmax,sector,equal,5.2632
CO-11,G3,65,headcount,mean3,level,log_minmax,sector,env_led,10.5263
CO-11,G3,65,headcount,mean3,level,log_minmax,sector,social_led,21.0526
CO-11,G3,65,headcount,mean3,level,log_minmax,sector,finance_led,5.2632
CO-11,G3,66,headcount,mean3,change,percentile,subgroup,equal,26.3158
CO-11,G3,66,headcount,mean3,change,percentile,subgroup,env_led,26.3158
CO-11,G3,66,headcount,mean3,change,percentile,subgroup,social_led,26.3158
CO-11,G3,66,headcount,mean3,change,percentile,subgroup,finance_led,31.5789
CO-11,G3,67,headcount,mean3,change,percentile,sector,equal,15.7895
CO-11,G3,67,headcount,mean3,change,percentile,sector,env_led,15.7895
CO-11,G3,67,headcount,mean3,change,percentile,sector,social_led,15.7895
CO-11,G3,67,headcount,mean3,change,percentile,sector,finance_led,15.7895
CO-11,G3,68,headcount,mean3,change,winsor_minmax,subgroup,equal,26.3158
CO-11,G3,68,headcount,mean3,change,winsor_minmax,subgroup,env_led,21.0526
CO-11,G3,68,headcount,mean3,change,winsor_minmax,subgroup,social_led,26.3158
CO-11,G3,68,headcount,mean3,change,winsor_minmax,subgroup,finance_led,36.8421
CO-11,G3,69,headcount,mean3,change,winsor_minmax,sector,equal,15.7895
CO-11,G3,69,headcount,mean3,change,winsor_minmax,sector,env_led,15.7895
CO-11,G3,69,headcount,mean3,change,winsor_minmax,sector,social_led,15.7895
CO-11,G3,69,headcount,mean3,change,winsor_minmax,sector,finance_led,15.7895
CO-11,G3,70,headcount,mean3,change,log_minmax,subgroup,equal,42.1053
CO-11,G3,70,headcount,mean3,change,log_minmax,subgroup,env_led,31.5789
CO-11,G3,70,headcount,mean3,change,log_minmax,subgroup,social_led,47.3684
CO-11,G3,70,headcount,mean3,change,log_minmax,subgroup,finance_led,47.3684
CO-11,G3,71,headcount,mean3,change,log_minmax,sector,equal,15.7895
CO-11,G3,71,headcount,mean3,change,log_minmax,sector,env_led,5.2632
CO-11,G3,71,headcount,mean3,change,log_minmax,sector,social_led,15.7895
CO-11,G3,71,headcount,mean3,change,log_minmax,sector,finance_led,52.6316
CO-12,G3,0,revenue,latest,level,percentile,subgroup,equal,0.0
CO-12,G3,0,revenue,latest,level,percentile,subgroup,env_led,0.0
CO-12,G3,0,revenue,latest,level,percentile,subgroup,social_led,10.5263
CO-12,G3,0,revenue,latest,level,percentile,subgroup,finance_led,0.0
CO-12,G3,1,revenue,latest,level,percentile,sector,equal,0.0
CO-12,G3,1,revenue,latest,level,percentile,sector,env_led,0.0
CO-12,G3,1,revenue,latest,level,percentile,sector,social_led,0.0
CO-12,G3,1,revenue,latest,level,percentile,sector,finance_led,0.0
CO-12,G3,2,revenue,latest,level,winsor_minmax,subgroup,equal,0.0
CO-12,G3,2,revenue,latest,level,winsor_minmax,subgroup,env_led,0.0
CO-12,G3,2,revenue,latest,level,winsor_minmax,subgroup,social_led,0.0
CO-12,G3,2,revenue,latest,level,winsor_minmax,subgroup,finance_led,0.0
CO-12,G3,3,revenue,latest,level,winsor_minmax,sector,equal,0.0
CO-12,G3,3,revenue,latest,level,winsor_minmax,sector,env_led,5.2632
CO-12,G3,3,revenue,latest,level,winsor_minmax,sector,social_led,10.5263
CO-12,G3,3,revenue,latest,level,winsor_minmax,sector,finance_led,0.0
CO-12,G3,4,revenue,latest,level,log_minmax,subgroup,equal,0.0
CO-12,G3,4,revenue,latest,level,log_minmax,subgroup,env_led,0.0
CO-12,G3,4,revenue,latest,level,log_minmax,subgroup,social_led,0.0
CO-12,G3,4,revenue,latest,level,log_minmax,subgroup,finance_led,0.0
CO-12,G3,5,revenue,latest,level,log_minmax,sector,equal,0.0
CO-12,G3,5,revenue,latest,level,log_minmax,sector,env_led,0.0
CO-12,G3,5,revenue,latest,level,log_minmax,sector,social_led,0.0
CO-12,G3,5,revenue,latest,level,log_minmax,sector,finance_led,0.0
CO-12,G3,6,revenue,latest,change,percentile,subgroup,equal,21.0526
CO-12,G3,6,revenue,latest,change,percentile,subgroup,env_led,10.5263
CO-12,G3,6,revenue,latest,change,percentile,subgroup,social_led,10.5263
CO-12,G3,6,revenue,latest,change,percentile,subgroup,finance_led,78.9474
CO-12,G3,7,revenue,latest,change,percentile,sector,equal,21.0526
CO-12,G3,7,revenue,latest,change,percentile,sector,env_led,15.7895
